"AnimalID","feedlot","cohort","set13","brd50","inductionweight","mix_final","BVDV_PI_origin_FINAL","age_ind_est_m","PV_pre2_final","BVDV1","BVDV_binary","mix_final_v1","BVDV_PI_origin_FINAL_v1","age","weight"
"982 000152608933","4","CR16","CR16NA160006",1,410,"no no 2-3","PI animals in original group",13,"0","5",1,"no no","PI animal before cohort",0.13,0.41
"982 000152611712","10","PC15","PC15NI540556",1,477,"no no 10+","TI but no PI in cohort",19,"0","5",1,"no no","TI but no PI in cohort",0.19,0.477
"982 000152612036","10","PC16","PC16NI540556",1,477,"no no 10+","PI animal in cohort",19,"0","4",1,"no no","PI animal in cohort",0.19,0.477
"982 000152612151","10","PC15","PC15NI540556",0,476,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.476
"982 000152612197","10","PC16","PC16NI540556",1,413,"no no 10+","PI animal in cohort",19,"0","0",0,"no no","PI animal in cohort",0.19,0.413
"982 000152612253","10","PC16","PC16NI540556",1,476,"no no 10+","PI animal in cohort",19,"0","5",1,"no no","PI animal in cohort",0.19,0.476
"982 000152612390","10","PC15","PC15NI540556",1,485,"no no 10+","TI but no PI in cohort",19,"0","5",1,"no no","TI but no PI in cohort",0.19,0.485
"982 000152612393","10","PC15","PC15NI540556",0,446,"no no 10+","TI but no PI in cohort",19,"0","4",1,"no no","TI but no PI in cohort",0.19,0.446
"982 000152612462","10","PC15","PC15NI540556",1,439,"no no 10+","TI but no PI in cohort",19,"0","4",1,"no no","TI but no PI in cohort",0.19,0.439
"982 000152612549","10","PC15","PC15NI540556",1,466,"no no 10+","TI but no PI in cohort",19,"0","3",1,"no no","TI but no PI in cohort",0.19,0.466
"982 000152615838","10","PC15","PC15NI540556",1,449,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.449
"982 000152616054","10","PC15","PC15NI540556",1,457,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.457
"982 000152616098","10","PC15","PC15NI540556",1,465,"no no 10+","TI but no PI in cohort",19,"0","4",1,"no no","TI but no PI in cohort",0.19,0.465
"982 000152616134","10","PC15","PC15NI540556",1,467,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.467
"982 000152616159","10","PC16","PC16NI540556",1,461,"no no 10+","PI animal in cohort",19,"0","4",1,"no no","PI animal in cohort",0.19,0.461
"982 000152616205","10","PC16","PC16NI540556",0,470,"no no 10+","PI animal in cohort",19,"0","2",1,"no no","PI animal in cohort",0.19,0.47
"982 000152616296","10","PC15","PC15NI540556",0,452,"no no 10+","TI but no PI in cohort",19,"0","5",1,"no no","TI but no PI in cohort",0.19,0.452
"982 000152616440","10","PC15","PC15NI540556",1,480,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.48
"982 000152616509","10","PC15","PC15NI540556",1,477,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.477
"982 000152616691","10","PC15","PC15NI540556",1,477,"no no 10+","TI but no PI in cohort",19,"0","4",1,"no no","TI but no PI in cohort",0.19,0.477
"982 000152617365","10","PC15","PC15NI540556",0,493,"no no 10+","TI but no PI in cohort",19,"0","5",1,"no no","TI but no PI in cohort",0.19,0.493
"982 000152617664","10","PC15","PC15NI540556",1,466,"no no 10+","TI but no PI in cohort",19,"0","5",1,"no no","TI but no PI in cohort",0.19,0.466
"982 000152617692","10","PC16","PC16NI540556",1,490,"no no 10+","PI animal in cohort",19,"0","5",1,"no no","PI animal in cohort",0.19,0.49
"982 000152894264","7","JL17","JL17NI621153",1,456,"no no 2-3","PI animal in cohort",13,"0","0",0,"no no","PI animal in cohort",0.13,0.456
"982 000152909018","7","JL17","JL17NI621153",0,460,"no no 2-3","PI animal in cohort",13,"0","0",0,"no no","PI animal in cohort",0.13,0.46
"982 000152910480","7","JL17","JL17NI621153",1,398,"no no 2-3","PI animal in cohort",13,"0","0",0,"no no","PI animal in cohort",0.13,0.398
"982 000152910675","7","JL17","JL17NI621153",1,422,"no no 2-3","PI animal in cohort",13,"0","0",0,"no no","PI animal in cohort",0.13,0.422
"982 000152911134","7","JL17","JL17NI621153",1,388,"no no 2-3","PI animal in cohort",13,"0","0",0,"no no","PI animal in cohort",0.13,0.388
"982 000152911876","7","JL17","JL17NI621153",1,384,"no no 2-3","PI animal in cohort",13,"0","0",0,"no no","PI animal in cohort",0.13,0.384
"982 000153208610","10","PC07","PC07NH320324",1,402,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.402
"982 000153260705","10","PC17","PC17SA202331",1,458,"no no 10+","TI but no PI in cohort",21,"0","3",1,"no no","TI but no PI in cohort",0.21,0.458
"982 000153260979","10","PC17","PC17SA202331",1,445,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.445
"982 000153264708","10","PC17","PC17SA202331",1,446,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.446
"982 000153265328","10","PC17","PC17SA202331",1,471,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.471
"982 000153267022","10","PC17","PC17SA202331",1,473,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.473
"982 000153267072","10","PC17","PC17SA202331",0,432,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.432
"982 000153275760","10","PC17","PC17SA202331",0,478,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.478
"982 000153399566","10","PC17","PC173GMAE008",1,445,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.445
"982 000153400028","10","PC17","PC173GMAE008",1,434,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.434
"982 000153400060","10","PC17","PC173GMAE008",1,425,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.425
"982 000153402515","10","PC17","PC173GMAE008",1,408,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.408
"982 000153411322","10","PC17","PC173GMAE008",1,475,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.475
"982 000153411872","10","PC17","PC173GMAE008",1,399,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.399
"982 000153412338","10","PC17","PC173GMAE008",0,448,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.448
"982 000153412450","10","PC17","PC173GMAE008",1,439,"no no 10+","TI but no PI in cohort",17,"0","0",0,"no no","TI but no PI in cohort",0.17,0.439
"982 000153451349","10","PC17","PC17SA202331",1,470,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.47
"982 000153451431","10","PC17","PC17SA202331",1,436,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.436
"982 000153451448","10","PC17","PC17SA202331",1,435,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.435
"982 000153451511","10","PC17","PC17SA202331",1,458,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.458
"982 000153451777","10","PC17","PC17SA202331",1,422,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.422
"982 000153451840","10","PC17","PC17SA202331",1,454,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.454
"982 000153452086","10","PC17","PC17SA202331",1,459,"no no 10+","TI but no PI in cohort",21,"0","4",1,"no no","TI but no PI in cohort",0.21,0.459
"982 000153458292","10","PC17","PC17SA202331",1,477,"no no 10+","TI but no PI in cohort",21,"0","5",1,"no no","TI but no PI in cohort",0.21,0.477
"982 000153458368","10","PC17","PC17SA202331",1,468,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.468
"982 000153458501","10","PC17","PC17SA202331",1,470,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.47
"982 000153458589","10","PC17","PC17SA202331",1,446,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.446
"982 000153458701","10","PC17","PC17SA202331",1,426,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.426
"982 000153458799","10","PC17","PC17SA202331",0,468,"no no 10+","TI but no PI in cohort",21,"0","0",0,"no no","TI but no PI in cohort",0.21,0.468
"982 000153488138","5","DW09","DW09WIAY0629",0,426,"no no 10+","TI but no PI in cohort",12,"0","4",1,"no no","TI but no PI in cohort",0.12,0.426
"982 000154100525","10","PC15","PC15NH340683",1,483,"no no 10+","TI but no PI in cohort",18,"0","4",1,"no no","TI but no PI in cohort",0.18,0.483
"982 000154274976","10","PC15","PC15NH340683",0,485,"no no 10+","TI but no PI in cohort",18,"0","4",1,"no no","TI but no PI in cohort",0.18,0.485
"982 000154938592","4","CR18","CR18NI520205",0,470,"no no 10+","PI animal in cohort",28,"0","5",1,"no no","PI animal in cohort",0.28,0.47
"982 000154938800","4","CR18","CR18NI520205",1,437,"no no 10+","PI animal in cohort",28,"0","1",1,"no no","PI animal in cohort",0.28,0.437
"982 000154939357","10","PC17","PC173MHFH273",1,446,"yes no 10+","TI but no PI in cohort",16,"0","5",1,"yes no","TI but no PI in cohort",0.16,0.446
"982 000159341059","4","CR10","CR10NB045624",1,432,"no no 10+","PI animal in cohort",18,"0","4",1,"no no","PI animal in cohort",0.18,0.432
"982 000159342569","4","CR09","CR09NB045624",1,440,"no no 4-9","TI but no PI in cohort",16,"0","0",0,"no no","TI but no PI in cohort",0.16,0.44
"982 000159342738","4","CR10","CR10NB045624",1,382,"no no 10+","PI animal in cohort",18,"0","4",1,"no no","PI animal in cohort",0.18,0.382
"982 000159342859","4","CR10","CR10NB045624",1,420,"no no 10+","PI animal in cohort",18,"0","0",0,"no no","PI animal in cohort",0.18,0.42
"982 000159343445","4","CR10","CR10NB045624",1,398,"no no 10+","PI animal in cohort",18,"0","5",1,"no no","PI animal in cohort",0.18,0.398
"982 000159343482","4","CR09","CR09NB045624",1,446,"no no 4-9","TI but no PI in cohort",16,"0","0",0,"no no","TI but no PI in cohort",0.16,0.446
"982 000159343586","4","CR10","CR10NB045624",0,392,"no no 10+","PI animal in cohort",18,"0","4",1,"no no","PI animal in cohort",0.18,0.392
"982 000159343759","4","CR10","CR10NB045624",0,411,"no no 10+","PI animal in cohort",18,"0","0",0,"no no","PI animal in cohort",0.18,0.411
"982 000159575450","4","CR22","CR22NB501116",0,476,"no no 4-9","TI but no PI in cohort",18,"0","0",0,"no no","TI but no PI in cohort",0.18,0.476
"982 000159578325","4","CR22","CR22NB501116",0,459,"no no 4-9","TI but no PI in cohort",18,"0","5",1,"no no","TI but no PI in cohort",0.18,0.459
"982 000159658488","2","BC11","BC11QGST0112",0,448,"yes no 4-9","PI animal in cohort",11,"1","5",1,"yes no","PI animal in cohort",0.11,0.448
"982 000159789701","4","CR18","CR18NI520205",0,477,"no no 10+","PI animal in cohort",28,"0","4",1,"no no","PI animal in cohort",0.28,0.477
"982 000159991885","4","CR12","CR12NC023558",0,433,"yes no 10+","TI but no PI in cohort",20,"0","5",1,"yes no","TI but no PI in cohort",0.2,0.433
"982 000159994435","4","CR12","CR12NC023558",1,467,"yes no 10+","TI but no PI in cohort",20,"0","3",1,"yes no","TI but no PI in cohort",0.2,0.467
"982 000159995815","4","CR12","CR12NC023558",0,433,"yes no 10+","TI but no PI in cohort",20,"0","0",0,"yes no","TI but no PI in cohort",0.2,0.433
"982 000160168088","4","CR12","CR12NC023558",0,439,"yes no 10+","TI but no PI in cohort",20,"0","0",0,"yes no","TI but no PI in cohort",0.2,0.439
"982 000161381351","4","CR10","CR10NB045624",1,400,"no no 10+","PI animal in cohort",18,"0","0",0,"no no","PI animal in cohort",0.18,0.4
"982 000161392156","4","CR22","CR22NE111316",1,458,"yes no 4-9","TI but no PI in cohort",17,"0","3",1,"yes no","TI but no PI in cohort",0.17,0.458
"982 000161399846","4","CR10","CR10NB045624",1,380,"no no 10+","PI animal in cohort",18,"0","4",1,"no no","PI animal in cohort",0.18,0.38
"982 000161403687","10","PC06","PC06NE111316",1,519,"yes no 10+","PI animal in cohort",17,"0","5",1,"yes no","PI animal in cohort",0.17,0.519
"982 000161619796","4","CR22","CR22NB560239",1,406,"yes no 4-9","TI but no PI in cohort",17,"0","3",1,"yes no","TI but no PI in cohort",0.17,0.406
"982 000161619967","4","CR22","CR22NB560239",1,391,"yes no 4-9","TI but no PI in cohort",17,"0","0",0,"yes no","TI but no PI in cohort",0.17,0.391
"982 000161620036","4","CR22","CR22NB560239",0,393,"yes no 4-9","TI but no PI in cohort",17,"0","4",1,"yes no","TI but no PI in cohort",0.17,0.393
"982 000161620332","4","CR22","CR22NB560239",0,391,"yes no 4-9","TI but no PI in cohort",17,"0","0",0,"yes no","TI but no PI in cohort",0.17,0.391
"982 000161763582","4","CR22","CR22NB560239",1,416,"yes no 4-9","TI but no PI in cohort",17,"0","0",0,"yes no","TI but no PI in cohort",0.17,0.416
"982 000161951195","4","CR18","CR18NG433642",0,464,"no no 10+","PI animals in original group",31,"0","3",1,"no no","PI animal before cohort",0.31,0.464
"982 000162092925","10","PC06","PC06NE111316",1,516,"yes no 10+","PI animal in cohort",17,"0","5",1,"yes no","PI animal in cohort",0.17,0.516
"982 000162121249","10","PC17","PC173MHFH273",0,444,"yes no 10+","TI but no PI in cohort",16,"0","0",0,"yes no","TI but no PI in cohort",0.16,0.444
"982 000162300307","10","PC10","PC10NF320208",1,407,"no no 10+","TI but no PI in cohort",21,"0","5",1,"no no","TI but no PI in cohort",0.21,0.407
"982 000162376448","4","CR10","CR10NB045624",1,417,"no no 10+","PI animal in cohort",18,"0","5",1,"no no","PI animal in cohort",0.18,0.417
"982 000162376870","4","CR10","CR10NB045624",1,397,"no no 10+","PI animal in cohort",18,"0","0",0,"no no","PI animal in cohort",0.18,0.397
"982 000162376980","4","CR09","CR09NB045624",1,434,"no no 4-9","TI but no PI in cohort",16,"0","0",0,"no no","TI but no PI in cohort",0.16,0.434
"982 000162457020","4","CR22","CR22NB560239",0,409,"yes no 4-9","TI but no PI in cohort",17,"0","0",0,"yes no","TI but no PI in cohort",0.17,0.409
"982 000162553754","10","PC06","PC06NE111316",0,545,"yes no 10+","PI animal in cohort",17,"0","5",1,"yes no","PI animal in cohort",0.17,0.545
"982 000162934528","10","PC10","PC10NF320208",1,433,"no no 10+","TI but no PI in cohort",21,"0","5",1,"no no","TI but no PI in cohort",0.21,0.433
"982 000164299785","10","PC07","PC07NH320324",0,395,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.395
"982 000164299884","10","PC07","PC07NH320324",1,410,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.41
"982 000164300017","10","PC07","PC07NH320324",1,398,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.398
"982 000164316501","10","PC07","PC07NH320324",0,396,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.396
"982 000164326681","10","PC07","PC07NH320324",1,392,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.392
"982 000164326771","10","PC07","PC07NH320324",1,386,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.386
"982 000164326872","10","PC07","PC07NH320324",1,402,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.402
"982 000164326905","10","PC07","PC07NH320324",1,393,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.393
"982 000164333857","10","PC07","PC07NH320324",1,382,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.382
"982 000164333941","10","PC07","PC07NH320324",1,405,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.405
"982 000164335011","10","PC07","PC07NH320324",1,401,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.401
"982 000164335465","10","PC07","PC07NH320324",1,408,"no no 4-9","no BVDV in cohort",18,"0","0",0,"no no","no BVDV in cohort",0.18,0.408
"982 000164713888","2","BC14","BC14QIMW0168",1,418,"no no 10+","no BVDV in cohort",23,"0","0",0,"no no","no BVDV in cohort",0.23,0.418
"982 000165000920","10","PC18","PC18NG320103",1,415,"no no 10+","PI animal in cohort",17,"0","0",0,"no no","PI animal in cohort",0.17,0.415
"982 000165001211","10","PC18","PC18NG320103",1,431,"no no 10+","PI animal in cohort",17,"0","0",0,"no no","PI animal in cohort",0.17,0.431
"982 000165002307","10","PC18","PC18NG320103",1,417,"no no 10+","PI animal in cohort",17,"0","0",0,"no no","PI animal in cohort",0.17,0.417
"982 000165002445","10","PC18","PC18NG320103",1,422,"no no 10+","PI animal in cohort",17,"0","5",1,"no no","PI animal in cohort",0.17,0.422
"982 000165002722","10","PC18","PC18NG320103",1,430,"no no 10+","PI animal in cohort",17,"0","4",1,"no no","PI animal in cohort",0.17,0.43
"982 000165004179","10","PC18","PC18NG320103",1,412,"no no 10+","PI animal in cohort",17,"0","5",1,"no no","PI animal in cohort",0.17,0.412
"982 000165004230","10","PC18","PC18NG320103",1,441,"no no 10+","PI animal in cohort",17,"0","0",0,"no no","PI animal in cohort",0.17,0.441
"982 000165158696","4","CR18","CR18NI520205",1,475,"no no 10+","PI animal in cohort",28,"0","4",1,"no no","PI animal in cohort",0.28,0.475
"982 000165176691","4","CR09","CR09NJ040924",1,450,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.45
"982 000165199743","10","PC18","PC18NG320103",1,428,"no no 10+","PI animal in cohort",17,"0","0",0,"no no","PI animal in cohort",0.17,0.428
"982 000165278986","10","PC16","PC16NI540556",1,463,"no no 10+","PI animal in cohort",19,"0","4",1,"no no","PI animal in cohort",0.19,0.463
"982 000165855153","4","CR20","CR20NE506617",1,380,"no no 4-9","TI but no PI in cohort",14,"0","4",1,"no no","TI but no PI in cohort",0.14,0.38
"982 000166569661","4","CR20","CR20NE506617",1,417,"no no 4-9","TI but no PI in cohort",14,"0","5",1,"no no","TI but no PI in cohort",0.14,0.417
"982 000166569950","4","CR20","CR20NE506617",1,419,"no no 4-9","TI but no PI in cohort",14,"0","4",1,"no no","TI but no PI in cohort",0.14,0.419
"982 000166598297","4","CR20","CR20NE506617",0,410,"no no 4-9","TI but no PI in cohort",14,"0","5",1,"no no","TI but no PI in cohort",0.14,0.41
"982 000166821098","4","CR19","CR19NE430325",0,468,"no no 10+","PI animal in cohort",28,"0","2",1,"no no","PI animal in cohort",0.28,0.468
"982 000166821690","4","CR19","CR19NE430325",0,499,"no no 10+","PI animal in cohort",28,"0","3",1,"no no","PI animal in cohort",0.28,0.499
"982 000166826769","4","CR19","CR19NE430325",1,490,"no no 10+","PI animal in cohort",28,"0","0",0,"no no","PI animal in cohort",0.28,0.49
"982 000166885893","4","CR19","CR19NE430325",0,434,"no no 10+","PI animal in cohort",28,"0","2",1,"no no","PI animal in cohort",0.28,0.434
"982 000166924952","4","CR10","CR10NG380974",1,428,"yes no 10+","PI animal in group_28",19,"0","5",1,"yes no","PI animal before cohort",0.19,0.428
"982 000168242442","2","BC19","BC19QGST0112",0,422,"yes no 2-3","no BVDV in cohort",23,"0","4",1,"yes no","no BVDV in cohort",0.23,0.422
"982 000168309819","10","PC15","PC15NI540556",1,454,"no no 10+","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.454
"982 000168522301","4","CR17","CR17NJ020958",1,441,"no no 4-9","PI animal in cohort",24,"0","0",0,"no no","PI animal in cohort",0.24,0.441
