"","AnimalID","feedlot","cohort","Y","A","age","weight","mix_hist","PIgroup","PV_vacc","ps.re","ps.fe"
"1172","982 000143671991",9,"MG09",0,1,0.22,0.443,"yes no","no BVDV in cohort",0,0.812433393361435,0.830543268472392
"1173","982 000143671998",9,"MG09",0,1,0.22,0.427,"yes no","no BVDV in cohort",0,0.820973050944202,0.83902907171128
"1174","982 000143672009",9,"MG09",0,1,0.22,0.417,"yes no","no BVDV in cohort",0,0.826154194218746,0.844156230989416
"1175","982 000143672041",9,"MG09",0,1,0.22,0.384,"yes no","no BVDV in cohort",0,0.842412191627964,0.860134569723885
"1176","982 000143672061",9,"MG09",0,1,0.22,0.396,"yes no","no BVDV in cohort",0,0.836648006903077,0.854489221461057
"1177","982 000143672155",9,"MG09",0,1,0.22,0.387,"yes no","no BVDV in cohort",0,0.840986832274527,0.858740664238204
"1178","982 000143672210",9,"MG09",0,0,0.22,0.406,"yes no","no BVDV in cohort",0,0.831715906278598,0.849641460261482
"1179","982 000143672281",9,"MG09",0,1,0.22,0.412,"yes no","no BVDV in cohort",0,0.828700039488656,0.846669481406354
"1180","982 000143672308",9,"MG09",0,1,0.22,0.423,"yes no","no BVDV in cohort",0,0.823059858960178,0.841096108737683
"1181","982 000143672368",9,"MG09",0,1,0.22,0.418,"yes no","no BVDV in cohort",0,0.825641455008198,0.843649568601618
"1243","982 000147766923",9,"MG14",1,1,0.25,0.453,"yes no","no BVDV in cohort",0,0.804160289236422,0.821734290257171
"1","900 024000122660",10,"PC05",1,1,0.13,0.481,"yes no","PI animal in cohort",0,0.777629326488972,0.773539330779357
"77","951 000013038413",10,"PC11",1,1,0.16,0.445,"yes no","PI animal in cohort",0,0.796171678658328,0.793145306448359
"98","951 000013200234",10,"PC11",1,1,0.16,0.435,"yes no","PI animal in cohort",0,0.801897389437529,0.799384488044938
"99","951 000013293344",10,"PC05",0,1,0.16,0.446,"yes no","PI animal in cohort",0,0.795592388740421,0.79251356522358
"100","951 000013293501",10,"PC05",1,1,0.16,0.472,"yes no","PI animal in cohort",0,0.780101523812698,0.775588818021014
"101","951 000013294059",10,"PC05",0,1,0.16,0.458,"yes no","PI animal in cohort",0,0.788545517694929,0.784821650729229
"119","951 000013599211",10,"PC11",1,1,0.16,0.466,"yes no","PI animal in cohort",0,0.783749731125308,0.779579862052064
"145","951 000013827127",10,"PC08",1,0,0.15,0.527,"no no","PI animal in cohort",0,0.506419322222555,0.508391404110217
"146","951 000013827932",10,"PC08",1,1,0.15,0.509,"no no","PI animal in cohort",0,0.522451011470255,0.525677475450402
"147","951 000013827953",10,"PC08",1,0,0.15,0.524,"no no","PI animal in cohort",0,0.509093079505942,0.511274929169262
"165","951 000014201572",10,"PC11",1,1,0.16,0.42,"yes no","PI animal in cohort",0,0.810257417055283,0.808477076054061
"166","951 000014267722",10,"PC11",1,1,0.16,0.437,"yes no","PI animal in cohort",0,0.800762014010554,0.798148025179343
"167","951 000014268496",10,"PC11",1,1,0.16,0.476,"yes no","PI animal in cohort",0,0.777644944452258,0.772899734039401
"168","951 000014269037",10,"PC11",1,1,0.16,0.39,"yes no","PI animal in cohort",0,0.826160981545342,0.825711111337718
"170","951 000014403252",10,"PC10",1,1,0.21,0.424,"no no","TI but no PI in cohort",0,0.484886581565845,0.490934866984575
"171","951 000014404136",10,"PC10",1,1,0.21,0.43,"no no","TI but no PI in cohort",0,0.479544585277716,0.485168928007365
"172","951 000014404256",10,"PC10",1,1,0.21,0.447,"no no","TI but no PI in cohort",0,0.464438333413156,0.46885859450307
"173","951 000014404305",10,"PC10",1,1,0.21,0.426,"no no","TI but no PI in cohort",0,0.483105471949442,0.48901254348316
"174","951 000014404433",10,"PC10",1,1,0.21,0.407,"no no","TI but no PI in cohort",0,0.50003695042333,0.507279701990093
"175","951 000014404485",10,"PC10",0,1,0.21,0.459,"no no","TI but no PI in cohort",0,0.453812609273742,0.4573832900473
"176","951 000014404561",10,"PC10",1,1,0.21,0.427,"no no","TI but no PI in cohort",0,0.482215075251803,0.488051500028542
"177","951 000014404669",10,"PC10",0,1,0.21,0.441,"no no","TI but no PI in cohort",0,0.46976393955951,0.474609389662156
"178","951 000014404686",10,"PC10",1,1,0.21,0.422,"no no","TI but no PI in cohort",0,0.486668075176382,0.492857458600592
"179","951 000014404728",10,"PC10",1,1,0.21,0.443,"no no","TI but no PI in cohort",0,0.467987911904039,0.472691633678223
"180","951 000014404764",10,"PC10",1,1,0.21,0.424,"no no","TI but no PI in cohort",0,0.484886581565845,0.490934866984575
"181","951 000014405015",10,"PC10",1,1,0.21,0.428,"no no","TI but no PI in cohort",0,0.481324791482737,0.48709054490176
"183","951 000014426126",10,"PC11",1,1,0.16,0.422,"yes no","PI animal in cohort",0,0.809158552245605,0.807283143561139
"184","951 000014426287",10,"PC11",1,1,0.16,0.467,"yes no","PI animal in cohort",0,0.78314475320962,0.778918239534744
"185","951 000014709383",10,"PC11",1,1,0.16,0.406,"yes no","PI animal in cohort",0,0.817813873873083,0.816676633088604
"201","951 000014879964",10,"PC11",1,1,0.16,0.425,"yes no","PI animal in cohort",0,0.807501148143337,0.805481635296367
"208","951 000015359411",10,"PC17",0,0,0.16,0.488,"no no","TI but no PI in cohort",0,0.435579287792726,0.439229335902761
"209","951 000015360171",10,"PC17",1,0,0.16,0.465,"no no","TI but no PI in cohort",0,0.455838394962337,0.461121694377902
"210","951 000015469266",10,"PC17",1,1,0.18,0.426,"no no","TI but no PI in cohort",0,0.48753638579939,0.494730598059192
"211","951 000015469497",10,"PC17",1,1,0.18,0.448,"no no","TI but no PI in cohort",0,0.467965424463631,0.473600883792566
"216","951 000015677508",10,"PC11",1,1,0.16,0.442,"yes no","PI animal in cohort",0,0.797902215446019,0.795031992982437
"228","951 000017075429",10,"PC07",1,0,0.16,0.467,"yes no","no BVDV in cohort",0,0.604037614567394,0.583621441287024
"229","951 000017387232",10,"PC16",1,1,0.19,0.463,"no no","PI animal in cohort",0,0.557307733559103,0.561984697915335
"230","951 000017387317",10,"PC16",1,1,0.19,0.491,"no no","PI animal in cohort",0,0.532553426895157,0.535322865650115
"231","951 000017387330",10,"PC16",1,1,0.19,0.484,"no no","PI animal in cohort",0,0.538761891285728,0.542013353415865
"232","951 000017387404",10,"PC16",1,1,0.19,0.462,"no no","PI animal in cohort",0,0.55818731098945,0.562931243179864
"233","951 000017387508",10,"PC16",1,1,0.19,0.48,"no no","PI animal in cohort",0,0.542304318287871,0.545829853573245
"234","951 000017387614",10,"PC16",1,1,0.19,0.494,"no no","PI animal in cohort",0,0.529889453920128,0.532451475211535
"235","951 000017387689",10,"PC16",1,1,0.19,0.487,"no no","PI animal in cohort",0,0.536102479695927,0.539147714299113
"236","951 000017388147",10,"PC16",1,1,0.19,0.48,"no no","PI animal in cohort",0,0.542304318287871,0.545829853573245
"237","951 000017388486",10,"PC16",1,1,0.19,0.464,"no no","PI animal in cohort",0,0.55642779656834,0.561037701220656
"238","951 000017388544",10,"PC16",1,1,0.19,0.462,"no no","PI animal in cohort",0,0.55818731098945,0.562931243179864
"244","951 000017997104",10,"PC17",1,1,0.18,0.4,"no no","TI but no PI in cohort",0,0.510710360639198,0.5197204569245
"245","951 000017997311",10,"PC17",1,1,0.18,0.398,"no no","TI but no PI in cohort",0,0.512492337021152,0.521640263846633
"246","951 000017997485",10,"PC17",1,1,0.18,0.4,"no no","TI but no PI in cohort",0,0.510710360639198,0.5197204569245
"247","951 000017997502",10,"PC17",1,1,0.18,0.381,"no no","TI but no PI in cohort",0,0.527621760916589,0.537927139363671
"248","951 000017997793",10,"PC17",1,1,0.18,0.396,"no no","TI but no PI in cohort",0,0.514273995912142,0.523559431715085
"249","951 000017998215",10,"PC17",1,1,0.18,0.466,"no no","TI but no PI in cohort",0,0.45202310243491,0.456379592185764
"250","951 000017998701",10,"PC17",1,1,0.18,0.381,"no no","TI but no PI in cohort",0,0.527621760916589,0.537927139363671
"251","951 000017998951",10,"PC17",0,1,0.18,0.383,"no no","TI but no PI in cohort",0,0.525843921341404,0.536014556898911
"278","982 000049472937",10,"PC07",1,1,0.16,0.396,"yes no","no BVDV in cohort",0,0.662732368625805,0.648109084410693
"279","982 000049769532",10,"PC07",1,0,0.16,0.446,"yes no","no BVDV in cohort",0,0.621801249194214,0.603106993552933
"286","982 000059054890",10,"PC03",1,1,0.2,0.477,"no no","PI animal in cohort",0,0.543491665010042,0.546799566784736
"289","982 000060444269",10,"PC03",1,1,0.16,0.425,"no no","PI animal in cohort",0,0.594713381525459,0.603065569837541
"290","982 000060444464",10,"PC03",1,1,0.16,0.415,"no no","PI animal in cohort",0,0.603278356308019,0.612235023748426
"291","982 000060444589",10,"PC03",1,1,0.16,0.413,"no no","PI animal in cohort",0,0.604983960690892,0.614059639804481
"292","982 000060445057",10,"PC03",1,1,0.16,0.448,"no no","PI animal in cohort",0,0.574801808256548,0.581708830831177
"293","982 000060504786",10,"PC03",1,1,0.16,0.468,"no no","PI animal in cohort",0,0.557285450008145,0.562882360492434
"294","982 000060505088",10,"PC03",0,1,0.16,0.449,"no no","PI animal in cohort",0,0.57393005976791,0.580772666697224
"295","982 000060505092",10,"PC03",1,1,0.16,0.48,"no no","PI animal in cohort",0,0.546703919779914,0.551495241314238
"298","982 000060969810",10,"PC15",1,0,0.19,0.488,"no no","TI but no PI in cohort",1,0.432029272391752,0.453745592568611
"299","982 000060973910",10,"PC15",0,1,0.19,0.461,"no no","TI but no PI in cohort",1,0.455791277213299,0.47958615700958
"300","982 000060992464",10,"PC15",1,0,0.19,0.491,"no no","TI but no PI in cohort",1,0.429406220734529,0.450887187577721
"302","982 000061090125",10,"PC15",1,1,0.19,0.465,"no no","TI but no PI in cohort",1,0.452255567138597,0.475747651151835
"308","982 000061227379",10,"PC11",1,1,0.16,0.398,"yes no","PI animal in cohort",0,0.822025765179237,0.821238518782668
"309","982 000061231597",10,"PC11",1,1,0.16,0.42,"yes no","PI animal in cohort",0,0.810257417055283,0.808477076054061
"310","982 000061231719",10,"PC11",1,0,0.16,0.432,"yes no","PI animal in cohort",0,0.803591306199129,0.801228529500169
"311","982 000061534937",10,"PC03",1,1,0.16,0.38,"no no","PI animal in cohort",0,0.632730691476835,0.643671111614423
"315","982 000062890794",10,"PC11",1,1,0.16,0.432,"yes no","PI animal in cohort",0,0.803591306199129,0.801228529500169
"322","982 000079592352",10,"PC03",1,1,0.16,0.422,"no no","PI animal in cohort",0,0.59728918993422,0.605824338300462
"323","982 000079592477",10,"PC03",1,1,0.16,0.433,"no no","PI animal in cohort",0,0.58781937471827,0.595677175685022
"324","982 000079592562",10,"PC03",1,1,0.16,0.434,"no no","PI animal in cohort",0,0.58695513682575,0.594750494801281
"325","982 000079592616",10,"PC03",1,1,0.16,0.381,"no no","PI animal in cohort",0,0.631901652496583,0.642788466254665
"326","982 000079592622",10,"PC03",1,1,0.16,0.416,"no no","PI animal in cohort",0,0.60242460885407,0.611321530365818
"327","982 000079592672",10,"PC03",1,1,0.16,0.417,"no no","PI animal in cohort",0,0.601570237538613,0.610407254397889
"328","982 000079592732",10,"PC03",1,1,0.16,0.411,"no no","PI animal in cohort",0,0.606687012956428,0.615881056876042
"329","982 000079592745",10,"PC03",1,1,0.16,0.391,"no no","PI animal in cohort",0,0.623569045491167,0.633909486183103
"330","982 000079592816",10,"PC03",1,1,0.16,0.447,"no no","PI animal in cohort",0,0.575673091819778,0.582644406737167
"331","982 000079592817",10,"PC03",1,1,0.16,0.4,"no no","PI animal in cohort",0,0.616006518499598,0.625839660629456
"332","982 000079592840",10,"PC03",1,1,0.16,0.419,"no no","PI animal in cohort",0,0.599859642352871,0.608576377787852
"333","982 000079592928",10,"PC03",1,1,0.16,0.4,"no no","PI animal in cohort",0,0.616006518499598,0.625839660629456
"334","982 000079593003",10,"PC03",1,1,0.16,0.417,"no no","PI animal in cohort",0,0.601570237538613,0.610407254397889
"335","982 000079593036",10,"PC03",0,1,0.16,0.38,"no no","PI animal in cohort",0,0.632730691476835,0.643671111614423
"336","982 000079593059",10,"PC03",1,1,0.16,0.401,"no no","PI animal in cohort",0,0.61516268908277,0.624938582968504
"337","982 000079593078",10,"PC03",1,1,0.16,0.443,"no no","PI animal in cohort",0,0.579153473730516,0.586380701149458
"338","982 000079593102",10,"PC03",1,1,0.16,0.415,"no no","PI animal in cohort",0,0.603278356308019,0.612235023748426
"339","982 000079593141",10,"PC03",1,1,0.16,0.393,"no no","PI animal in cohort",0,0.621893534814638,0.632122493213554
"344","982 000081229378",10,"PC05",0,1,0.16,0.433,"yes no","PI animal in cohort",0,0.803027886331818,0.800615268915123
"391","982 000098108392",10,"PC11",1,1,0.16,0.437,"yes no","PI animal in cohort",0,0.800762014010554,0.798148025179343
"392","982 000098108831",10,"PC11",0,1,0.16,0.416,"yes no","PI animal in cohort",0,0.812440594762305,0.810847987812519
"402","982 000099518424",10,"PC11",1,1,0.16,0.468,"yes no","PI animal in cohort",0,0.782538552417548,0.778255195950676
"406","982 000100115379",10,"PC05",0,0,0.16,0.476,"no no","PI animal in cohort",0,0.550236270708328,0.555297555508437
"446","982 000103456910",10,"PC07",1,0,0.16,0.455,"yes no","no BVDV in cohort",0,0.614225178712936,0.594792203215077
"447","982 000103457071",10,"PC07",1,0,0.16,0.437,"yes no","no BVDV in cohort",0,0.629318326323885,0.611362647733042
"448","982 000103457150",10,"PC07",1,0,0.16,0.419,"yes no","no BVDV in cohort",0,0.644163062895831,0.627679637576166
"449","982 000103457190",10,"PC07",1,0,0.16,0.431,"yes no","no BVDV in cohort",0,0.634295382583767,0.616831453053076
"450","982 000103457276",10,"PC07",1,0,0.16,0.44,"yes no","no BVDV in cohort",0,0.626819384806302,0.608617599635304
"452","982 000105304151",10,"PC01",1,0,0.15,0.424,"no no","PI animal in cohort",0,0.596996007690144,0.605808523531905
"460","982 000109041638",10,"PC17",0,1,0.16,0.452,"yes no","TI but no PI in cohort",0,0.714964202473005,0.710298000919017
"478","982 000111331804",10,"PC02",1,0,0.2,0.421,"no no","PI animal in cohort",0,0.592448461427466,0.599440628108428
"479","982 000111331958",10,"PC02",1,1,0.2,0.384,"no no","PI animal in cohort",0,0.623876270533489,0.633077982859023
"480","982 000111332148",10,"PC02",1,1,0.2,0.409,"no no","PI animal in cohort",0,0.602738096877688,0.610470248676971
"481","982 000111332225",10,"PC02",1,0,0.2,0.428,"no no","PI animal in cohort",0,0.586407887987703,0.592959049831521
"482","982 000111332303",10,"PC02",1,0,0.2,0.404,"no no","PI animal in cohort",0,0.606999332611909,0.615033472813004
"483","982 000111332327",10,"PC02",1,0,0.2,0.435,"no no","PI animal in cohort",0,0.580341202496992,0.586444948287878
"484","982 000111332344",10,"PC02",1,0,0.2,0.411,"no no","PI animal in cohort",0,0.601029190335102,0.608639478301639
"485","982 000111332356",10,"PC02",1,0,0.2,0.435,"no no","PI animal in cohort",0,0.580341202496992,0.586444948287878
"486","982 000111332365",10,"PC02",1,0,0.2,0.412,"no no","PI animal in cohort",0,0.600173810544974,0.60772294177063
"487","982 000111332420",10,"PC02",1,0,0.2,0.396,"no no","PI animal in cohort",0,0.613783316234386,0.622292438717066
"488","982 000111332422",10,"PC02",1,1,0.2,0.435,"no no","PI animal in cohort",0,0.580341202496992,0.586444948287878
"534","982 000117592436",10,"PC03",1,0,0.22,0.38,"no no","PI animal before cohort",0,0.923479529882375,0.923455545707726
"535","982 000117592791",10,"PC03",1,1,0.22,0.38,"no no","PI animal before cohort",0,0.923479529882375,0.923455545707726
"537","982 000117666272",10,"PC05",0,1,0.16,0.46,"yes no","PI animal in cohort",0,0.787353911606243,0.783519738707213
"538","982 000117666407",10,"PC05",1,1,0.16,0.476,"yes no","PI animal in cohort",0,0.777644944452258,0.772899734039401
"539","982 000117733422",10,"PC01",1,1,0.15,0.405,"no no","PI animal in cohort",0,0.61318392432795,0.623118281491908
"540","982 000117733433",10,"PC01",1,1,0.15,0.394,"no no","PI animal in cohort",0,0.622445288784271,0.633001062129298
"541","982 000117733434",10,"PC01",0,1,0.15,0.416,"no no","PI animal in cohort",0,0.603839970314808,0.61313202022651
"542","982 000117733568",10,"PC01",1,1,0.15,0.403,"no no","PI animal in cohort",0,0.614874128941562,0.624923060292358
"543","982 000117733581",10,"PC01",1,0,0.15,0.402,"no no","PI animal in cohort",0,0.61571819583007,0.625824152917461
"544","982 000117733607",10,"PC01",1,1,0.15,0.417,"no no","PI animal in cohort",0,0.60298663608838,0.61221930155071
"545","982 000117733656",10,"PC01",1,1,0.15,0.406,"no no","PI animal in cohort",0,0.612337795671982,0.622214606201841
"546","982 000117733688",10,"PC01",1,1,0.15,0.453,"no no","PI animal in cohort",0,0.571886829917105,0.578882455132926
"547","982 000117733698",10,"PC01",1,1,0.15,0.427,"no no","PI animal in cohort",0,0.594419597393918,0.603049716907429
"548","982 000117733736",10,"PC01",1,1,0.15,0.394,"no no","PI animal in cohort",0,0.622445288784271,0.633001062129298
"549","982 000117733774",10,"PC01",1,1,0.15,0.403,"no no","PI animal in cohort",0,0.614874128941562,0.624923060292358
"550","982 000117733791",10,"PC01",1,1,0.15,0.4,"no no","PI animal in cohort",0,0.617404236219014,0.627623717578284
"551","982 000117733801",10,"PC01",0,1,0.15,0.408,"no no","PI animal in cohort",0,0.610643508454899,0.620404711227953
"552","982 000117733820",10,"PC01",1,1,0.15,0.404,"no no","PI animal in cohort",0,0.614029370265352,0.624021101340147
"553","982 000117733835",10,"PC01",1,1,0.15,0.413,"no no","PI animal in cohort",0,0.606396163884515,0.615865389755696
"554","982 000117733875",10,"PC01",1,1,0.15,0.409,"no no","PI animal in cohort",0,0.609795359058822,0.619498502567114
"555","982 000117733890",10,"PC01",1,1,0.15,0.421,"no no","PI animal in cohort",0,0.599567076872113,0.608560602092159
"556","982 000117733902",10,"PC01",1,0,0.15,0.418,"no no","PI animal in cohort",0,0.602132674879532,0.611305794644614
"557","982 000117733925",10,"PC01",1,1,0.15,0.402,"no no","PI animal in cohort",0,0.61571819583007,0.625824152917461
"558","982 000117733956",10,"PC01",1,1,0.15,0.402,"no no","PI animal in cohort",0,0.61571819583007,0.625824152917461
"559","982 000117733973",10,"PC01",1,0,0.15,0.426,"no no","PI animal in cohort",0,0.595278986206985,0.603970056859541
"560","982 000117734005",10,"PC01",1,1,0.15,0.392,"no no","PI animal in cohort",0,0.624119832249802,0.634786253089647
"561","982 000117734080",10,"PC01",1,0,0.15,0.434,"no no","PI animal in cohort",0,0.588387941544091,0.59658723641882
"562","982 000117734109",10,"PC01",0,1,0.15,0.394,"no no","PI animal in cohort",0,0.622445288784271,0.633001062129298
"563","982 000117734111",10,"PC01",0,0,0.15,0.4,"no no","PI animal in cohort",0,0.617404236219014,0.627623717578284
"564","982 000117734157",10,"PC01",0,1,0.15,0.437,"no no","PI animal in cohort",0,0.585794681480215,0.593807164819836
"565","982 000117734160",10,"PC01",1,1,0.15,0.405,"no no","PI animal in cohort",0,0.61318392432795,0.623118281491908
"566","982 000117734190",10,"PC01",1,0,0.15,0.424,"no no","PI animal in cohort",0,0.596996007690144,0.605808523531905
"567","982 000117734193",10,"PC01",1,1,0.15,0.422,"no no","PI animal in cohort",0,0.598710655321011,0.607643999919117
"568","982 000117734194",10,"PC01",1,1,0.15,0.402,"no no","PI animal in cohort",0,0.61571819583007,0.625824152917461
"569","982 000117734196",10,"PC01",1,1,0.15,0.403,"no no","PI animal in cohort",0,0.614874128941562,0.624923060292358
